0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.322030374906457667e-03,-4.189564650662000456e-01,1.840841297699628010e-01,4.967555607738071366e+00,3.134206800578395047e+01,1.283151801140667914e+01,2.819049458250009721e+01,-2.055910890657570711e+00,-1.349044923932460338e-01,-6.701431287166748074e-01,8.050476211099044654e-01,-6.064153001453921522e-16
