0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.569751206198927617e-03,-2.870751949201465637e-03,3.010007430025396459e-04,-1.876839261195512125e-22,-9.590541119496400650e-19
-6.494817380041714465e-07,7.618216024637473188e-03,-8.364121335405674124e-03,7.322495140437964905e-04,-6.494817380041719759e-07,1.365579672440543757e-05
-4.425188715257876043e-06,1.506249205638333921e-02,-1.625632682917999700e-02,1.146836310003870266e-03,-4.399542031927144135e-06,3.902961377202521047e-05
-1.541669632519430876e-05,2.482663554313429416e-02,-2.634427601137833558e-02,1.417519155123864822e-03,-1.521732087332714762e-05,6.937670771057602263e-05
-3.914939419175356681e-05,3.684043679920002978e-02,-3.844173935325533725e-02,1.433086813307743283e-03,-3.834911834507404434e-05,9.698631261795866978e-05
-8.243676257158722397e-05,5.103819955276892029e-02,-5.237553457375454524e-02,1.095050072324329007e-03,-8.012215952362066157e-05,1.144590948584996322e-04
-1.532555954813566977e-04,6.735755923584675620e-02,-6.798184212225272249e-02,3.146222121166334729e-04,-1.477771338592669917e-04,1.150421407193512655e-04
-2.606394356020639777e-04,8.573836459579722846e-02,-8.510273894172182274e-02,-9.900004767287194293e-04,-2.493255590432736984e-04,9.262337004944053674e-05
-4.145869359787249632e-04,1.061216407984556798e-01,-1.035830178270050195e-01,-2.896035354309647088e-03,-3.934277046231269485e-04,4.161049315161490463e-05
-6.259831609151490306e-04,1.284486485549252432e-01,-1.232673483145576010e-01,-5.478163957086824160e-03,-5.892882765596019201e-04,-4.322002341195145758e-05
-9.065329961633953031e-04,1.526600511741074140e-01,-1.439978274811662962e-01,-8.810215889026661029e-03,-8.465683315661261341e-04,-1.668704988129087363e-04
-1.268706862857566300e-03,1.786951986981403784e-01,-1.656119617593464766e-01,-1.296647010825538807e-02,-1.175312972844084342e-03,-3.342521336995753342e-04
-1.725699816637857624e-03,2.064915347311312155e-01,-1.879411115537570898e-01,-1.802256400717951526e-02,-1.585895279035106362e-03,-5.502912477713516742e-04
-2.291405850967051430e-03,2.359841269639981476e-01,-2.108094179209943353e-01,-2.405600914592971595e-02,-2.088977629698688700e-03,-8.200084275501864440e-04
-2.980409798851542912e-03,2.671053168861169946e-01,-2.340332148891651198e-01,-3.114632286759265803e-02,-2.695492106286213191e-03,-1.148569024236801911e-03
-3.807999636871448219e-03,2.997844782864466651e-01,-2.574209132574228898e-01,-3.937479654027205289e-02,-3.416641969844177399e-03,-1.541304657046099671e-03
-4.790202257543381935e-03,3.339478686893154191e-01,-2.807733238777311846e-01,-4.882393260732158929e-02,-4.263926368349942042e-03,-2.003706487457542276e-03
-5.943845938907246773e-03,3.695185537759300143e-01,-3.038843728611904660e-01,-5.957659253360393647e-02,-5.249190459135486507e-03,-2.541392096495372413e-03
-7.286652887055664399e-03,4.064163829829406938e-01,-3.265421501683313799e-01,-7.171490476553722682e-02,-6.384703128577156120e-03,-3.160048761798017834e-03
-8.837365474646575320e-03,4.445579954686877944e-01,-3.485302283458087125e-01,-8.531898504616335088e-02,-7.683264564111363937e-03,-3.865356695101541343e-03
-1.061591028918786386e-02,4.838568397408417043e-01,-3.696291905051368731e-01,-1.004655205469469625e-01,-9.158346214907485405e-03,-4.662896272875485804e-03
-1.264360499883060603e-02,5.242231972640201132e-01,-3.896183156444997242e-01,-1.172262646877048758e-01,-1.082426630873591783e-02,-5.558043419836036086e-03
-1.494341450887223637e-02,5.655642097523262413e-01,-4.082773837623862034e-01,-1.356664821775348528e-01,-1.269640521506600755e-02,-6.555857084768294818e-03
-1.754026509264712194e-02,6.077839207836174262e-01,-4.253885809449560740e-01,-1.558433750047485966e-01,-1.479146669473365740e-02,-7.660962226981888473e-03
-2.046142831839713877e-02,6.507833539327116945e-01,-4.407385035891224212e-01,-1.778045111287990254e-01,-1.712779358827617657e-02,-8.877430988537085912e-03
-2.373699086138607306e-02,6.944606609328310975e-01,-4.541202792471213390e-01,-2.015862695189889475e-01,-1.972574990700680375e-02,-1.020866384848125898e-02
-2.740043192631498592e-02,7.387113836957799329e-01,-4.653358378661822115e-01,-2.272123085432597445e-01,-2.260818575818245024e-02,-1.165727160850254379e-02
-3.148933730093607386e-02,7.834288827777778907e-01,-4.741983807056074363e-01,-2.546920596446393126e-01,-2.580100723921634892e-02,-1.322495807158517549e-02
-3.604628837579815226e-02,8.285049916451255880e-01,-4.805351047780159202e-01,-2.840192444366113622e-01,-2.933388058340660048e-02,-1.491240221707106420e-02
-4.111997621837409911e-02,8.738309605402210245e-01,-4.841902484992627875e-01,-3.151704102206769331e-01,-3.324110864471062354e-02,-1.671913745200194826e-02
-4.676660542459136483e-02,9.192987555544027689e-01,-4.850285296462139017e-01,-3.481034758643803961e-01,-3.756272842578516069e-02,-1.864342396266717786e-02
-5.305167032124433191e-02,9.648027772697934656e-01,-4.829390497176261343e-01,-3.827562766132672212e-01,-4.234589071714739417e-02,-2.068210805434927621e-02
-6.005220706436084632e-02,1.010242058390043107e+00,-4.778397385722309987e-01,-4.190450929861995188e-01,-4.764659638792760610e-02,-2.283045930817079183e-02
-6.785964801268203062e-02,1.055522990001957151e+00,-4.696824074588060727e-01,-4.568631467150346404e-01,-5.353187647877069577e-02,-2.508197193927046154e-02
-7.658342541125716385e-02,1.100562609386171564e+00,-4.584584622714638624e-01,-4.960790487164814522e-01,-6.008251009119638941e-02,-2.742811030421350368e-02
-8.635547959922187933e-02,1.145292454575542740e+00,-4.442052924282975379e-01,-5.365351959625054290e-01,-6.739636398988939348e-02,-2.985796933905268680e-02
-9.733579876242369477e-02,1.189662944185311488e+00,-4.270132762022147976e-01,-5.780461457925368807e-01,-7.559238661459731501e-02,-3.235780810439808919e-02
-1.097189999500769314e-01,1.233648159498540009e+00,-4.070331970503945351e-01,-6.203970649942650573e-01,-8.481514576234362723e-02,-3.491039853599012255e-02
-1.237416421611090001e-01,1.277250757273448833e+00,-3.844835838211271839e-01,-6.633424874472927391e-01,-9.523945838562287991e-02,-3.749411459992083723e-02
-1.396892093426955750e-01,1.320506461600366999e+00,-3.596569484055312516e-01,-7.066058734946992770e-01,-1.070739122386452635e-01,-4.008168030722838310e-02
-1.579000546849134712e-01,1.363487044437181606e+00,-3.329228649877699064e-01,-7.498809463668828501e-01,-1.205605199070801520e-01,-4.263853241998554616e-02
-1.787602199100631895e-01,1.406299675006065009e+00,-3.047238997726613996e-01,-7.928366564474631506e-01,-1.359646733554290832e-01,-4.512092718010737163e-02
-2.026766650850885254e-01,1.449078645884022798e+00,-2.755569433625064124e-01,-8.351291271592388155e-01,-1.535440037431623217e-01,-4.747445232747495025e-02
-2.300061148096280428e-01,1.491962521437236511e+00,-2.459271342181837128e-01,-8.764261456230912906e-01,-1.734762803113421015e-01,-4.963494910143520511e-02
-2.609056865507434764e-01,1.535046731846442025e+00,-2.162562982018599034e-01,-9.164516019595668750e-01,-1.957189743273678728e-01,-5.153660772565328563e-02
-2.950786722572862342e-01,1.578304358731782875e+00,-1.867334560280464462e-01,-9.550537125365785585e-01,-2.197849429481587014e-01,-5.313571188842516196e-02
-3.314645272540922560e-01,1.621491580096670049e+00,-1.571394830631527295e-01,-9.922794981813205517e-01,-2.444941498587968887e-01,-5.445721368934200446e-02
-3.681088513870460766e-01,1.664111342345795608e+00,-1.267839408163579651e-01,-1.028390294897996604e+00,-2.679277742912646865e-01,-5.564861861321992315e-02
-4.025744877376216113e-01,1.705544826661287372e+00,-9.475849606874070519e-02,-1.063727575812487558e+00,-2.878907817380790823e-01,-5.697747055717970743e-02
-4.328637248220777445e-01,1.745335945153515977e+00,-6.047808121499231165e-02,-1.098452558872308193e+00,-3.027843862055917823e-01,-5.871188166105992950e-02
-4.581176071385161253e-01,1.783398591614514306e+00,-2.407174358734796848e-02,-1.132371982310315106e+00,-3.121741888602957427e-01,-6.096154912760266831e-02
-4.785406524112096882e-01,1.819978910546094397e+00,1.370076885540032208e-02,-1.164998636194726434e+00,-3.166077440932363318e-01,-6.364100862221544475e-02
-4.948782635589771273e-01,1.855477396863035588e+00,5.180529181714085135e-02,-1.195740478553801056e+00,-3.170636379130390980e-01,-6.656320364482880281e-02
-5.079736350368349029e-01,1.890296185565424114e+00,8.923809554181084958e-02,-1.224057146560521669e+00,-3.145298794747954929e-01,-6.954224333377058420e-02
-5.185591093064784163e-01,1.924762520380055353e+00,1.251777620018007797e-01,-1.249535133028127909e+00,-3.098262373161953520e-01,-7.243988286310194813e-02
-5.272055091408269778e-01,1.959106917697472028e+00,1.590265762287229323e-01,-1.271904493019403004e+00,-3.035771477650579531e-01,-7.516825276280197921e-02
-5.343377090306374866e-01,1.993467703382230116e+00,1.903981749380481980e-01,-1.291026830140877379e+00,-2.962418978751693022e-01,-7.767690406425084571e-02
-5.402670532570819084e-01,2.027905223217508102e+00,2.190853178104867349e-01,-1.306872713812076148e+00,-2.881553522653703681e-01,-7.993952952535580969e-02
-5.452218629301602837e-01,2.062418071789608565e+00,2.450236197560340112e-01,-1.319497371845290257e+00,-2.795630074157541278e-01,-8.194463928838464917e-02
-5.493712476710171932e-01,2.096958241063642259e+00,2.682578323286952671e-01,-1.329018499267518916e+00,-2.706472388516171779e-01,-8.368989090906650552e-02
-5.528423816046486028e-01,2.131444109545422627e+00,2.889130173706478955e-01,-1.335597563108578356e+00,-2.615458508581893771e-01,-8.517881129165863485e-02
-5.557326585274054986e-01,2.165771069049037933e+00,3.071710279812061017e-01,-1.339424787530833161e+00,-2.523648692968701868e-01,-8.641887889130550615e-02
-5.581181506939395520e-01,2.199819960060127144e+00,3.232518593135406682e-01,-1.340707456818493792e+00,-2.431872915150613268e-01,-8.742033356890041573e-02
-5.600594902418896126e-01,2.233463626805416880e+00,3.373991145007960712e-01,-1.339660976803715986e+00,-2.340790739850736601e-01,-8.819537242396655041e-02
-5.616059769958459125e-01,2.266571929308505595e+00,3.498687869747237889e-01,-1.336502123133366471e+00,-2.250932536950303320e-01,-8.875755808000541924e-02
-5.627984682973609099e-01,2.299015522528850219e+00,3.609206449505390490e-01,-1.331443978238530779e+00,-2.162728129544832512e-01,-8.912135295314289885e-02
-5.636714291340920724e-01,2.330668664922176170e+00,3.708116345041203021e-01,-1.324692159907248978e+00,-2.076526980864568106e-01,-8.930173582121481157e-02
-5.642543991764793487e-01,2.361411267757210553e+00,3.797908503504121014e-01,-1.316442042305610016e+00,-1.992612678025669770e-01,-8.931387788519794257e-02
-5.645730513342177570e-01,2.391130350512880476e+00,3.880957378024756377e-01,-1.306876751754930899e+00,-1.911213568854233658e-01,-8.917286602533298911e-02
-5.646499614751772089e-01,2.419721029715974137e+00,3.959492788733926516e-01,-1.296165781049904986e+00,-1.832510804232066193e-01,-8.889346652091853485e-02
-5.645051720349936186e-01,2.447087138990417632e+00,4.035579806740325903e-01,-1.284464109066062010e+00,-1.756644632012543950e-01,-8.848992553721714283e-02
-5.641566073073424059e-01,2.473141555939619263e+00,4.111105289387320116e-01,-1.271911740369852550e+00,-1.683719513006683710e-01,-8.797580426145952537e-02
-5.636203812100192279e-01,2.497806295377239749e+00,4.187769984369990595e-01,-1.258633596482853667e+00,-1.613808441361170853e-01,-8.736384722317946938e-02
-5.629110266176990951e-01,2.521012416915376253e+00,4.267085298227495938e-01,-1.244739700016501249e+00,-1.546956722467583978e-01,-8.666588238174813275e-02
-5.620416671968643252e-01,2.542699786713146892e+00,4.350373931074126288e-01,-1.230325598095408424e+00,-1.483185372725716322e-01,-8.589275124035211650e-02
-5.610241469259393821e-01,2.562816727207206213e+00,4.438773645614634278e-01,-1.215472974601484957e+00,-1.422494244653417783e-01,-8.505426673880638055e-02
-5.598691283769841043e-01,2.581319584057609084e+00,4.533243487411529604e-01,-1.200250403367275842e+00,-1.364864939623822992e-01,-8.415919613701332291e-02
-5.585861678709430622e-01,2.598172235751469383e+00,4.634571820122046493e-01,-1.184714197476633979e+00,-1.310263543148361409e-01,-8.321526563709677471e-02
-5.571837734588024338e-01,2.613345567924713730e+00,4.743385592451560551e-01,-1.168909313744501022e+00,-1.258643200046818122e-01,-8.222918317665965648e-02
-5.556694500968802908e-01,2.626816931271527267e+00,4.860160316116088897e-01,-1.152870276322112142e+00,-1.209946536137326140e-01,-8.120667569319729717e-02
-5.540497352177558010e-01,2.638569598824082707e+00,4.985230305676718321e-01,-1.136622089036575467e+00,-1.164107927118844393e-01,-8.015253721448289959e-02
-5.523302270377135059e-01,2.648592235402762896e+00,5.118798808875384410e-01,-1.120181112212293773e+00,-1.121055612557534942e-01,-7.907068435228906123e-02
-5.505156073068857570e-01,2.656878389212315117e+00,5.260947736096109884e-01,-1.103555885974007333e+00,-1.080713652201740066e-01,-7.796421613237868031e-02
-5.486096597405757391e-01,2.663426012967146317e+00,5.411646775622104277e-01,-1.086747888051238009e+00,-1.043003722434268504e-01,-7.683547554004692415e-02
-5.466152850255112661e-01,2.668237019643876273e+00,5.570761753722769383e-01,-1.069752219603909316e+00,-1.007846751966087334e-01,-7.568611065445836339e-02
-5.445345130399352751e-01,2.671316876040969568e+00,5.738062162383721354e-01,-1.052558217361537540e+00,-9.751643975065479863e-02,-7.451713374742734153e-02
-5.423685127368270686e-01,2.672674235810241328e+00,5.913227830791891737e-01,-1.035149994292479336e+00,-9.448803618702346363e-02,-7.332897720107015016e-02
-5.401175999971805641e-01,2.672320612523847227e+00,6.095854758630523396e-01,-1.017506914055011702e+00,-9.169215586510014171e-02,-7.212154553043646776e-02
-5.377812436525821749e-01,2.670270092638278303e+00,6.285460159873337282e-01,-9.996040066568320226e-01,-8.912191291221477352e-02,-7.089426316707800324e-02
-5.353580697951427769e-01,2.666539087877276337e+00,6.481486785905559156e-01,-9.814123341451942428e-01,-8.677093183564502099e-02,-6.964611796079189787e-02
-5.328458644333984306e-01,2.661146126524505551e+00,6.683306607827788071e-01,-9.628993158839137534e-01,-8.463342186681510615e-02,-6.837570058939469730e-02
-5.302415745129611668e-01,2.654111683328305382e+00,6.890223941477675584e-01,-9.440290231837322743e-01,-8.270423893361705803e-02,-6.708124023531154834e-02
-5.275413073001002928e-01,2.645458048102403037e+00,7.101478096979196852e-01,-9.247624528826451362e-01,-8.097893621516122353e-02,-6.576063700141686341e-02
-5.247403281257434493e-01,2.635209233583876376e+00,7.316245629456711308e-01,-9.050577890597666375e-01,-7.945380426224281367e-02,-6.441149160728308620e-02
-5.218330565076673144e-01,2.623390923611394587e+00,7.533642260753666831e-01,-8.848706615305073075e-01,-7.812590166465568919e-02,-6.303113294176083958e-02
-5.188130607107552805e-01,2.610030463147043900e+00,7.752724535148347584e-01,-8.641544092085634565e-01,-7.699307721210872646e-02,-6.161664405918444026e-02
-5.156730508693168069e-01,2.595156892025857864e+00,7.972491266409961197e-01,-8.428603558988621014e-01,-7.605398442886755761e-02,-6.016488720381483329e-02
-5.124048708806346886e-01,2.578801024528866392e+00,8.191884829968644199e-01,-8.209381056413862510e-01,-7.530808926474383269e-02,-5.867252843799320577e-02
-5.089994893826521594e-01,2.560995576896364589e+00,8.409792352989711173e-01,-7.983358643638248653e-01,-7.475567159985950505e-02,-5.713606243942613572e-02
-5.054469902465725806e-01,2.541775344692882133e+00,8.625046856901937842e-01,-7.750007942973399233e-01,-7.439782107300529912e-02,-5.555183802545414495e-02
-5.017365631401760062e-01,2.521177431473250241e+00,8.836428411283164808e-01,-7.508794073151850990e-01,-7.423642758110979289e-02,-5.391608495838436099e-02
-4.978564948398028767e-01,2.499241529451915689e+00,9.042665364560159569e-01,-7.259180029987828409e-01,-7.427416663086627846e-02,-5.222494258541941770e-02
-4.937941620742773985e-01,2.476010251817843955e+00,9.242435725159794391e-01,-7.000631567358036600e-01,-7.451447956670528838e-02,-5.047449086718829719e-02
-4.895360267538098609e-01,2.451529514937853982e+00,9.434368775866687207e-01,-6.732622624170805370e-01,-7.496154856959831581e-02,-4.866078434686255116e-02
-4.850676344466561263e-01,2.425848966925856498e+00,9.617047013453731141e-01,-6.454641332297216261e-01,-7.562026624050116608e-02,-4.677988960280210495e-02
-4.803736168848891652e-01,2.399022456901237721e+00,9.789008514407926409e-01,-6.166196625547128995e-01,-7.649619957727461783e-02,-4.482792670640398103e-02
-4.754376990696227434e-01,2.371108536700876623e+00,9.948749835068151359e-01,-5.866825449956941663e-01,-7.759554825638555198e-02,-4.280111516772414776e-02
-4.702427111596607645e-01,2.342170983843347543e+00,1.009472956010277311e+00,-5.556100550433319407e-01,-7.892509737708264250e-02,-4.069582478884828380e-02
-4.647706047136773155e-01,2.312279331188431097e+00,1.022537261649284934e+00,-5.233638778049080065e-01,-8.049216525612336304e-02,-3.850863175358500146e-02
-4.590024719585834578e-01,2.281509385036471382e+00,1.033907547074438993e+00,-4.899109826386519595e-01,-8.230454751660934432e-02,-3.623638015741329627e-02
-4.529185655201651839e-01,2.249943709453860574e+00,1.043421232487556471e+00,-4.552245265275970953e-01,-8.437045963285862149e-02,-3.387624902097538526e-02
-4.464983144283063421e-01,2.217672050521207971e+00,1.050914242209687766e+00,-4.192847697870960011e-01,-8.669848130239139750e-02,-3.142582463383202657e-02
-4.397203301671099296e-01,2.184791670157342214e+00,1.056221856676666127e+00,-3.820799824946932155e-01,-8.929750752498159805e-02,-2.888317784721788212e-02
-4.325623940779358412e-01,2.151407555402486516e+00,1.059179695651253583e+00,-3.436073162360054334e-01,-9.217671305609441423e-02,-2.624694568637607126e-02
-4.250014145809863364e-01,2.117632465816885468e+00,1.059624841951535723e+00,-3.038736128617947063e-01,-9.534553890379592056e-02,-2.351641640549323800e-02
-4.170133395539412646e-01,2.083586779259551935e+00,1.057397115004347077e+00,-2.628961205456880057e-01,-9.881371163483995690e-02,-2.069161689499991741e-02
-4.085730059548354776e-01,2.049398095040605661e+00,1.052340504488622486e+00,-2.207030882123999227e-01,-1.025913082615947242e-01,-1.777340122219149554e-02
-3.996539056317237604e-01,2.015200553521333759e+00,1.044304776840684124e+00,-1.773342131350563178e-01,-1.066888811386570435e-01,-1.476353911135853438e-02
-3.902278435245277177e-01,1.981133832788606774e+00,1.033147272229897773e+00,-1.328409239598389857e-01,-1.111176582731272788e-01,-1.166480343931824981e-02
-3.802644625043663518e-01,1.947341786000349906e+00,1.018734917729857248e+00,-8.728649333687595047e-02,-1.158898343345879794e-01,-8.481056445857752465e-03
-3.697306083620798267e-01,1.913970687106018920e+00,1.000946494886289839e+00,-4.074599129435605566e-02,-1.210189659369523968e-01,-5.217335457450907911e-03
-3.585895095315840275e-01,1.881167057371545548e+00,9.796752177994350053e-01,6.693887227078955393e-03,-1.265204808097564748e-01,-1.879940614417589372e-03
-3.467997498707180437e-01,1.849075049794900449e+00,9.548317020089567286e-01,5.493505985636846362e-02,-1.324123033664987570e-01,1.523470537894905993e-03
-3.343140206707013173e-01,1.817833372450098128e+00,9.263474349196241242e-01,1.038682668854192248e-01,-1.387155874543375411e-01,4.983773680880659515e-03
-3.210776526931081176e-01,1.787571734920316180e+00,8.941788935333399024e-01,1.533731279479819132e-01,-1.454555282115009007e-01,8.490242097980094799e-03
-3.070269554701766102e-01,1.758406805501522507e+00,8.583124897804969011e-01,2.033178876429414805e-01,-1.526621944690741417e-01,1.203036973791829500e-02
-2.920874387100129699e-01,1.730437674755533672e+00,8.187705465379150338e-01,2.535586700384620529e-01,-1.603712730411761267e-01,1.558963547571727386e-02
-2.761720763269924772e-01,1.703740842198688155e+00,7.756184965926891106e-01,3.039380611437267343e-01,-1.686245328172883695e-01,1.915119217865099421e-02
-2.591799266811880553e-01,1.678364794524137560e+00,7.289734130460452377e-01,3.542828798729524276e-01,-1.774696772017956281e-01,2.269547354012678431e-02
-2.409956910512618400e-01,1.654324355091137511e+00,6.790137573733748821e-01,4.044011148820346180e-01,-1.869590235879477758e-01,2.619973824002232513e-02
-2.214912475739390652e-01,1.631595200433763715e+00,6.259897709287123302e-01,4.540782458105971364e-01,-1.971460822863927986e-01,2.963763101970883287e-02
-2.005309263360172400e-01,1.610109318249099752e+00,5.702331078878450921e-01,5.030735943249459163e-01,-2.080785629680007576e-01,3.297896042173287939e-02
-1.779833398677306555e-01,1.589752770551443817e+00,5.121630007700389564e-01,5.511180121234523499e-01,-2.197856365800478773e-01,3.619010972009367028e-02
-1.537437806731309087e-01,1.570367887105306393e+00,4.522845251042559855e-01,5.979150692522392507e-01,-2.322566753580644905e-01,3.923583763003251484e-02
-1.277717253812205855e-01,1.551762644158463544e+00,3.911729882201084307e-01,6.431486506385132307e-01,-2.454090078637147787e-01,4.208362994972060511e-02
-1.001456709810021883e-01,1.533729616881223556e+00,3.294388551748692606e-01,6.864996500688288483e-01,-2.590453246557045675e-01,4.471189849335392014e-02
-7.112857252535252639e-02,1.516073951310418666e+00,2.676731767814534146e-01,7.276717367227527600e-01,-2.728099902162497981e-01,4.712230274213418529e-02
-4.121895338789441365e-02,1.498642961827425291e+00,2.063870636642825829e-01,7.664196618107277370e-01,-2.861682510590651263e-01,4.935298002512406024e-02
-1.114329525170151824e-02,1.481341616706058462e+00,1.459760178975381684e-01,8.025654264491102197e-01,-2.984438978365044348e-01,5.148364954322047493e-02
1.824819614573176124e-02,1.464118053934690300e+00,8.674176910768591209e-02,8.359869519091545076e-01,-3.089362128123506190e-01,5.362084072108581900e-02
4.616374407548480552e-02,1.446921318949039303e+00,2.896986776513310602e-02,8.665804921415469764e-01,-3.170831768280925611e-01,5.586143085902916389e-02
7.204049369454346152e-02,1.429659108039969651e+00,-2.699025220643332112e-02,8.942227276548805337e-01,-3.225862803425696979e-01,5.825327903983990724e-02
9.561339428547464825e-02,1.412186231873537645e+00,-8.070437700390911684e-02,9.187622308443168517e-01,-3.254310827389269578e-01,6.077957230455686977e-02
1.168725421111105611e-01,1.394328090707108281e+00,-1.317018407419978665e-01,9.400445057663933124e-01,-3.258154636682170646e-01,6.337423209742079622e-02
1.359675200670691086e-01,1.375918642897268951e+00,-1.795522457660657656e-01,9.579496624358697643e-01,-3.240478618853181447e-01,6.595191273807830823e-02
1.531180361633738551e-01,1.356831199703466551e+00,-2.239262811855641244e-01,9.724203740287274966e-01,-3.204655975562828440e-01,6.843297147855754992e-02
1.685555524045033171e-01,1.336993286711581241e+00,-2.646226748859437095e-01,9.834714864674308776e-01,-3.153879614162399259e-01,7.075573272955787418e-02
1.824940593951537293e-01,1.316387583724607069e+00,-3.015659467642886060e-01,9.911844342965088206e-01,-3.090968819934256095e-01,7.287848812931778386e-02
1.951195881118024944e-01,1.295044695873256213e+00,-3.347875809650476819e-01,9.956936419952384654e-01,-3.018333543121500817e-01,7.477641242401883437e-02
2.065893108971210423e-01,1.273032814850862948e+00,-3.644016179758455265e-01,9.971709870256616481e-01,-2.938008615826293024e-01,7.643718047920226855e-02
2.170346005832791692e-01,1.250447368173943641e+00,-3.905812617153480160e-01,9.958118215151549046e-01,-2.851709510864565700e-01,7.785707574911458762e-02
2.265651918952925337e-01,1.227402081357766628e+00,-4.135393507208665054e-01,9.918238992656561726e-01,-2.760887864417531090e-01,7.903809476954272439e-02
2.352732087493555613e-01,1.204021850782107661e+00,-4.335132747929373309e-01,9.854192862415612764e-01,-2.666779038772173482e-01,7.998597944750908406e-02
2.432366262344826391e-01,1.180437322369111364e+00,-4.507538530092928819e-01,9.768087734549357748e-01,-2.570440308723924150e-01,8.070894295620750780e-02
2.505220905923469799e-01,1.156780886313339085e+00,-4.655173458327621638e-01,9.661981710476277296e-01,-2.472780645564116031e-01,8.121685985917892481e-02
2.571871559510680583e-01,1.133183772438447923e+00,-4.780597829623949857e-01,9.537859185707396881e-01,-2.374583721788337543e-01,8.152074558956794170e-02
2.632820351291879080e-01,1.109773970165217838e+00,-4.886329309343507843e-01,9.397615687520073369e-01,-2.276525724973094689e-01,8.163240648836038449e-02
2.688509616603228514e-01,1.086674754078502447e+00,-4.974813920129051992e-01,9.243048276442660249e-01,-2.179189314859009685e-01,8.156418539190003758e-02
2.739332469843855367e-01,1.064003650261596601e+00,-5.048404742224864572e-01,9.075849389102649267e-01,-2.083074769300632401e-01,8.132875831873145889e-02
2.785641010345089041e-01,1.041871723140027850e+00,-5.109345887704641598e-01,8.897602789370865350e-01,-1.988609107504719364e-01,8.093895785371435503e-02
2.827752700720725376e-01,1.020383096767244702e+00,-5.159760164531734805e-01,8.709780850177323286e-01,-1.896153769321559102e-01,8.040761138327044699e-02
2.865955336631774708e-01,9.996346497090862204e-01,-5.201639443288618159e-01,8.513742757906707093e-01,-1.806011265840025137e-01,7.974738981200077403e-02
2.900510931615463139e-01,9.797158408454920142e-01,-5.236837140102158505e-01,8.310733462654624759e-01,-1.718431092291063389e-01,7.897066651831863293e-02
2.931658766300864194e-01,9.607086362421669579e-01,-5.267062486068539995e-01,8.101883330607458911e-01,-1.633615101656974433e-01,7.808938827734501764e-02
2.959617793958772558e-01,9.426875161420253946e-01,-5.293876407508629756e-01,7.888208520065587148e-01,-1.551722469589014719e-01,7.711496050363045307e-02
2.984588550256809247e-01,9.257195471421734156e-01,-5.318688923719342432e-01,7.670612122978403002e-01,-1.472874332597185754e-01,7.605814899332920265e-02
3.006754681277739039e-01,9.098645085472379934e-01,-5.342758002648601012e-01,7.449886106026949451e-01,-1.397158147459710564e-01,7.492899974537106655e-02
3.026284177895067762e-01,8.951750643197239343e-01,-5.367189817347608471e-01,7.226714061478602957e-01,-1.324631796828664165e-01,7.373677766017629198e-02
3.043330384606756089e-01,8.816969734393665936e-01,-5.392940330067800270e-01,7.001674747105920416e-01,-1.255327451284013740e-01,7.248992411181381934e-02
3.058032835464504218e-01,8.694693321909510164e-01,-5.420818106148658222e-01,6.775246362738102102e-01,-1.189255189431755039e-01,7.119603266295786159e-02
3.070517957709503754e-01,8.585248421994589041e-01,-5.451488233498820168e-01,6.547811482845975473e-01,-1.126406373361138330e-01,6.986184159579474084e-02
3.080899674314618863e-01,8.488900981324304373e-01,-5.485477200489583538e-01,6.319662542689792328e-01,-1.066756775560991355e-01,6.849324148996628614e-02
3.089279929225681731e-01,8.405858890441709752e-01,-5.523178568622004736e-01,6.091007761400222265e-01,-1.010269454234739017e-01,6.709529579367193297e-02
3.095749153237291051e-01,8.336275074460475221e-01,-5.564859268015572846e-01,5.861977379258994647e-01,-9.568973760724383548e-02,6.567227219544316541e-02
3.100386683794816856e-01,8.280250604089320898e-01,-5.610666343947996459e-01,5.632630087905129423e-01,-9.065857883482503210e-02,6.422768259269212576e-02
3.103261148333045782e-01,8.237837773594510749e-01,-5.660633990728430875e-01,5.402959540129547156e-01,-8.592743452767864776e-02,6.276432954529617692e-02
3.104430817852171232e-01,8.209043097159273161e-01,-5.714690723815868401e-01,5.172900838885848840e-01,-8.148989965681945058e-02,6.128435727303743752e-02
3.103943935145018207e-01,8.193830180999112089e-01,-5.772666560626578125e-01,4.942336921536044092e-01,-7.733936488564989442e-02,5.978930548007595908e-02
3.101839020305998673e-01,8.192122435229131083e-01,-5.834300103112479707e-01,4.711104773587915795e-01,-7.346916130065726802e-02,5.828016454527584767e-02
3.098145154773074839e-01,8.203805596511688503e-01,-5.899245439222661203e-01,4.479001424842655732e-01,-6.987268521648548614e-02,5.675743088464441782e-02
