3.349207001346852089e-08,-4.158999999999999919e-01,2.000000005523299984e-01,4.337669978196487407e-08,4.337669978196452334e-08,4.337669978196481451e-08,4.712389023761389240e+00,6.872584619405157423e-23,-5.429240823235948866e-07,2.325599904099681446e-08,5.196680832825981714e-07,-2.170235091882301739e-23,0.000000000000000000e+00
3.349207298759903383e-08,-4.158999999999999919e-01,1.999998205124178252e-01,1.368174621357193618e-06,1.368172769654043572e-06,1.368174053728513437e-06,4.712390348557983444e+00,3.366813969239752076e-14,-5.429241305358130247e-07,-7.557371881678560439e-06,8.100296012214379499e-06,-3.038386938251007581e-22,0.000000000000000000e+00
1.766764447456591056e-06,-4.159000000027243127e-01,2.000008683704070644e-01,1.768919900829899901e-05,1.768904083541467977e-05,1.768915143297599793e-05,4.712406669473057086e+00,2.933486865352093771e-12,-2.864018156929632112e-05,3.656296450734182577e-05,-7.922782938045492789e-06,6.794348967013013934e-21,0.000000000000000000e+00
5.125388832683288161e-06,-4.159000000129536856e-01,2.000028988406617192e-01,4.931689894564868692e-05,4.931243684680466596e-05,4.931555707336811854e-05,4.712438294163362684e+00,8.277639746687193542e-11,-8.308525055086593797e-05,1.220564489150575098e-04,-3.897119836419155828e-05,2.033575400414539110e-20,0.000000000000000000e+00
1.063485431534946970e-05,-4.159000000404795561e-01,2.000062295763064546e-01,1.012026994606996308e-04,1.011784582377758487e-04,1.011954095188522559e-04,4.712490166132822900e+00,4.497027477903222954e-10,-1.723965857435598372e-04,2.622979497508095051e-04,-8.990136400724964088e-05,4.491894229123337205e-20,0.000000000000000000e+00
1.881242044845042092e-05,-4.159000001011198822e-01,2.000111732129458975e-01,1.782244263550374498e-04,1.781398548318688477e-04,1.781989936070008389e-04,4.712567145672224456e+00,1.568901866915172270e-09,-3.049592367433016579e-04,4.704510714279913283e-04,-1.654918346846897517e-04,4.719492371637629499e-20,0.000000000000000000e+00
3.016711328516675388e-05,-4.159000002180298639e-01,2.000180373335253281e-01,2.851879200629587685e-04,2.849557314253720768e-04,2.851180952146480725e-04,4.712674005940918676e+00,4.307375588165249780e-09,-4.890247837805982703e-04,7.594666748159224160e-04,-2.704418910353247963e-04,1.189526958631082856e-20,0.000000000000000000e+00
4.519971583947910197e-05,-4.159000004229338465e-01,2.000271244259681780e-01,4.268291457822117035e-04,4.262841170147601590e-04,4.266652422054991551e-04,4.712815428405236595e+00,1.011093350429949853e-08,-7.327111830820826283e-04,1.142081093562992943e-03,-4.093699104809109647e-04,3.850140995859446986e-20,0.000000000000000000e+00
6.440274935115371702e-05,-4.159000007572798974e-01,2.000387318289119920e-01,6.078165500984391949e-04,6.066732400683551253e-04,6.074727286178547040e-04,4.712995997446193464e+00,2.120976522735826482e-08,-1.044002463166071072e-03,1.630813849301683723e-03,-5.868113861356133009e-04,-1.450270280200351511e-20,0.000000000000000000e+00
8.826044552203340791e-05,-4.159000012733160001e-01,2.000531516659190268e-01,8.327536494917952940e-04,8.305515786999332533e-04,8.320914325860943048e-04,4.713220194180250289e+00,4.085104144701281966e-08,-1.430748274778226130e-03,2.237964881580547551e-03,-8.072166068023222882e-04,-3.097895080989035127e-20,0.000000000000000000e+00
1.172487098499536108e-04,-4.159000020350885340e-01,2.000706707685325769e-01,1.106181842083593094e-03,1.102216754505230042e-03,1.104989442629256829e-03,4.713492389538604499e+00,7.355710776690161132e-08,-1.900663296515037919e-03,2.975611308137494221e-03,-1.074948011622457386e-03,8.360690943706563876e-20,0.000000000000000000e+00
1.518350760741327642e-04,-4.159000031193617608e-01,2.000915705884533657e-01,1.432583436313930375e-03,1.425823334786577258e-03,1.430550507358975413e-03,4.713816836648386577e+00,1.254079535859604211e-07,-2.461326496359626369e-03,3.855603727082734279e-03,-1.394277230723109211e-03,2.595077644739253423e-19,0.000000000000000000e+00
1.924786516214595320e-04,-4.159000046164583186e-01,2.001161270990028107e-01,1.816384892443933304e-03,1.805369603470144760e-03,1.813072323871934904e-03,4.714197662556687263e+00,2.043467611265311084e-07,-3.120180247337344358e-03,4.889562067998846212e-03,-1.769381820661502938e-03,2.710368875878279443e-19,0.000000000000000000e+00
2.396300538087206978e-04,-4.159000066310198918e-01,2.001446106859209317e-01,2.261960274915951908e-03,2.244683356311201819e-03,2.256764680168518375e-03,4.714638859335703813e+00,3.205074667565082819e-07,-3.884529293320314932e-03,6.088870993978112191e-03,-2.204341700657798560e-03,2.814050910632874937e-19,0.000000000000000000e+00
2.937313364169698944e-04,-4.159000092826867223e-01,2.001772860274252663e-01,2.773634915971304529e-03,2.747406771301050786e-03,2.765747467189555095e-03,4.715144274604727848e+00,4.865633974544099075e-07,-4.761539558759301377e-03,7.464674851490453802e-03,-2.703135292731153293e-03,2.845971824343241478e-19,0.000000000000000000e+00
3.552159061081814131e-04,-4.159000127066950214e-01,2.002144119633276487e-01,3.355689293331083189e-03,3.316980400361765630e-03,3.344048576291505908e-03,4.715717601502046108e+00,7.180961795949762322e-07,-5.758236793753678147e-03,9.027872159537934232e-03,-3.269635365784256953e-03,1.815985183674725181e-19,0.000000000000000000e+00
4.245084280044890911e-04,-4.159000170543908914e-01,2.002562413528739538e-01,4.012363127396422965e-03,3.956626323662055904e-03,3.995601698405821557e-03,4.716362368137296812e+00,1.033984254485562508e-06,-6.881505043441192050e-03,1.078910962398470577e-02,-3.907604580543515456e-03,2.722702823947332328e-20,0.000000000000000000e+00
5.020247195942886733e-04,-4.159000224936588719e-01,2.003030209208326862e-01,4.747859706176280753e-03,4.669330503063826021e-03,4.724244041601672467e-03,4.717081926552282312e+00,1.456810475569979438e-06,-8.138084928160049109e-03,1.275877565710768421e-02,-4.620690728947636841e-03,-1.537223219743697058e-19,0.000000000000000000e+00
5.881716319707169316e-04,-4.159000292092634443e-01,2.003549910912179877e-01,5.566350449259966325e-03,5.457824366566839391e-03,5.533713984548476600e-03,4.717879441215922398e+00,2.013288406092354052e-06,-9.534571718262149775e-03,1.494699337648711795e-02,-5.412421658224971649e-03,4.201251618357734422e-20,0.000000000000000000e+00
