1.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.951866503800296249e-01,-1.901225183242442364e-04,2.961128222800718524e-01,-1.191319868350764893e-01,3.319123624258691480e-02,-1.133951875233243749e-02,-5.038293555110397171e-02,1.083586609901287384e-01,1.174639998549146247e-01,-1.242872607009116864e-01,3.943706917329087985e-02,-4.626033001928595012e-02,0.000000000000000000e+00
9.828278213589544121e-01,1.362075672694013084e-01,2.839855515308325473e-01,-5.391139418775842129e-01,2.788204032130622512e+00,-4.843542143970251068e+00,1.997216185807978661e+00,5.254078414389382612e-01,3.295461810353800480e+00,2.449290826521233644e+00,3.017091756593680785e+00,2.727660880281327138e+00,0.000000000000000000e+00
9.734271246303232150e-01,1.306120075540583847e-01,2.755964640158152235e-01,-5.145990649705418640e-01,2.704779736463987394e+00,-4.824671516062142729e+00,2.030457668035779761e+00,4.952972424066622303e-01,3.434613829945640351e+00,2.079539539524531744e+00,3.003853534479280274e+00,2.510299834990850076e+00,0.000000000000000000e+00
9.657298259848311472e-01,1.262587729242916068e-01,2.687581592732825597e-01,-5.077299247641423596e-01,2.625136112455811244e+00,-4.812399761318962632e+00,2.067126325206334769e+00,4.814118011208075587e-01,3.552036671332970741e+00,1.782158716448038804e+00,2.996499113613371179e+00,2.337696274167596400e+00,0.000000000000000000e+00
9.584816019477222504e-01,1.222278897868797343e-01,2.623266792100015232e-01,-5.045977383234422353e-01,2.549480023161966535e+00,-4.806559538360913209e+00,2.106855505078438107e+00,4.710851047137875613e-01,3.663716142666900488e+00,1.503711677356444509e+00,2.990681058451007956e+00,2.176746761572291522e+00,0.000000000000000000e+00
9.514697116964770940e-01,1.183620492508636046e-01,2.561075782678580159e-01,-5.028608437602776204e-01,2.477961028900421692e+00,-4.806770832248272285e+00,2.149106761529704368e+00,4.621771511638403940e-01,3.772322096898846233e+00,1.235096282272595936e+00,2.985620581241716032e+00,2.021797797929679508e+00,0.000000000000000000e+00
9.446276945914511280e-01,1.146083969051303192e-01,2.500401353541157889e-01,-5.017927933689545483e-01,2.410678995940345626e+00,-4.812615815736172920e+00,2.193352022159963610e+00,4.540176623282776713e-01,3.878609305147790121e+00,9.733904368599712864e-01,2.980995091156556143e+00,1.871004650851160411e+00,0.000000000000000000e+00
9.379276966624053857e-01,1.109424571832541978e-01,2.440989494091123924e-01,-5.010959657302971326e-01,2.347688767026204104e+00,-4.823672664966039747e+00,2.239103977990637429e+00,4.463273040993610552e-01,3.982844777103521583e+00,7.173211359083444538e-01,2.976620070367756998e+00,1.723545842644063075e+00,0.000000000000000000e+00
9.313556350589252686e-01,1.073503249733370746e-01,2.382712207317248809e-01,-5.006267391667430511e-01,2.289001473000340514e+00,-4.839528141373121706e+00,2.285927604773129840e+00,4.389676368661693528e-01,4.085131010810647112e+00,4.662132318977607048e-01,2.972369726502677612e+00,1.578974516205682521e+00,0.000000000000000000e+00
9.249033579322365473e-01,1.038228336519063516e-01,2.325495755973724377e-01,-5.003079216944935625e-01,2.234586581421816653e+00,-4.859784634302162232e+00,2.333445234286017467e+00,4.318613325489173982e-01,4.185503585410469185e+00,2.196530136445059567e-01,2.968147492943545629e+00,1.437009106111381662e+00,0.000000000000000000e+00
9.185656404152574561e-01,1.003532053588146455e-01,2.269293160927128294e-01,-5.000947890231411952e-01,2.184375611631264924e+00,-4.884065066213736372e+00,2.381337776140446838e+00,4.249611683910818893e-01,4.283966141801284877e+00,-2.264316829151441501e-02,2.963872312743331516e+00,1.297450660766390929e+00,0.000000000000000000e+00
9.123388666758716070e-01,9.693596112852173596e-02,2.214072133326278335e-01,-4.999599995237242189e-01,2.138267339377326159e+00,-4.912016545120278188e+00,2.429343181693538245e+00,4.182362159245835431e-01,4.380504496864645603e+00,-2.608877984671311712e-01,2.959471388241911249e+00,1.160145310155554110e+00,0.000000000000000000e+00
